"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input.Control","ReadsCount.IP.Control","ReadsCount.input.Treated","ReadsCount.IP.Treated","ModLog2FC_control","ModLog2FC_treated","DiffModLog2FC","pvalue","padj"
"chr20",3145047,3145097,"peak_11252",0,"-",3145047,3145097,0,1,"50","0","9762",8,70,8,29,2.98199886017262,2.9522409547645,-0.00358738455774602,0.973370150679858,NA
"chr16",85100865,85100990,"peak_11253",0,"+",85100865,85100990,0,1,"125","0","9764",15,122,6,37,2.89267612222957,3.74197213091675,0.141388700584917,0.298325070192381,NA
"chr16",85123005,85123130,"peak_11254",0,"+",85123005,85123130,0,1,"125","0","9764",0,62,3,45,6.14800143695553,4.08745084128604,-0.0927803422272401,0.17956212015895,NA
"chr5",79732848,79732923,"peak_11255",0,"+",79732848,79732923,0,1,"75","0","9765",16,120,35,18,3.6511893429523,2.21192642352805,-0.476251536715635,0.0370137340978299,NA
"chr14",70175652,70177726,"peak_11256",0.265133316135278,"+",70175652,70177726,0,2,"169,56","0,2018","9766",6,121,14,143,4.27782970344316,4.59013549954134,0.0500239917583208,0.683657303675781,0.832121836690808
"chrX",46913899,46913999,"peak_11257",0.244539996419041,"+",46913899,46913999,0,1,"100","0","9767",10,125,73,228,3.98266158689581,3.77634965275115,-0.0573710920509854,0.704817248438577,0.844084889850891
"chr11",834579,836322,"peak_11258",5.15406315001966,"+",834579,836322,0,3,"12,91,72","0,1483,1671","977",459,2378,667,1247,2.00412475738079,1.64407700857131,-0.330317557812541,0.00368791200445037,0.0280848683415836
"chr6",136597155,136597305,"peak_11259",0.21685279897654,"-",136597155,136597305,0,1,"150","0","9774",144,418,163,94,2.3072615792028,2.21479566993587,-0.0573835888562199,0.736456115830211,0.860440418567523
"chr17",78120598,78120823,"peak_11260",20.7579691018449,"-",78120598,78120823,0,1,"225","0","9775",415,1644,482,1678,1.40630538852174,2.15856716864243,0.719007484077423,1.34851370908467e-08,5.63934482997391e-07
"chr11",46694319,46694369,"peak_11261",0.204775747280395,"+",46694319,46694369,0,1,"50","0","9776",41,148,46,63,2.0116469450367,2.15702610441215,0.0521470772337876,0.750164748950462,0.867673547968459
"chr11",46695969,46696019,"peak_11262",0.633283080684119,"+",46695969,46696019,0,1,"50","0","9776",27,99,36,58,2.0681810302957,2.49446573875686,0.13315471878346,0.412926519504981,0.644707610594999
"chr20",30753253,30753478,"peak_11263",0.311585095380642,"+",30753253,30753478,0,1,"225","0","9777",41,353,74,191,3.27980509244555,3.11118109849623,-0.0804804948307924,0.635996232410797,0.805755985067959
"chr20",30753853,30754278,"peak_11264",0.0774127785719929,"+",30753853,30754278,0,1,"425","0","9777",183,1167,238,633,2.52064489049585,2.49507979890606,-0.0192935148306077,0.895102660293791,0.947755757958132
"chr20",30754553,30754953,"peak_11265",1.06081808491398,"+",30754553,30754953,0,1,"400","0","9777",138,1591,203,566,3.88769828900113,3.65402609150057,-0.179674338296476,0.241867555125877,0.479360159841762
"chr4",6863196,6863371,"peak_11266",0.231091611490337,"+",6863196,6863371,0,1,"175","0","9778",43,169,76,72,2.4384389163303,2.29000736565324,-0.0597370769056326,0.721144280820512,0.851989991782831
"chr4",6864696,6864946,"peak_11267",0.24519119146445,"+",6864696,6864946,0,1,"250","0","9778",35,243,67,120,3.13363959877848,2.97423901821451,-0.063488735272551,0.703642284202142,0.843703977842972
"chr3",17202228,17202453,"peak_11268",0.0866191263494601,"-",17202228,17202453,0,1,"225","0","9779",75,366,81,153,2.37970740247059,2.42675255572808,0.0257314707610766,0.881654330457528,0.941727049077159
"chr3",17199928,17200003,"peak_11269",10.7835722339199,"-",17199928,17200003,0,1,"75","0","9779",18,54,16,51,2.09225123064374,4.82823312011629,2.38700292207436,3.23943888967131e-05,0.000567311121075651
"chr2",27600061,27600400,"peak_11270",0.178038694383318,"+",27600061,27600400,0,1,"339","0","9784",68,823,69,341,3.65433881962471,3.73742871321737,0.0472850689388989,0.776692235261675,0.883903823647295
"chr16",72127864,72130126,"peak_11271",1.10567742584032,"+",72127864,72130126,0,2,"86,89","0,2173","9785",39,177,39,107,2.11867143529441,2.67930989961137,0.218412237078413,0.228366768118905,0.464684224892957
"chr16",72146607,72146807,"peak_11272",1.40707122680862,"+",72146607,72146807,0,1,"200","0","9785",74,517,71,215,3.00845007297565,3.43514222462778,0.264269996196812,0.16051727706913,0.377076402200642
"chr11",74660341,74676820,"peak_11273",2.86507625589441,"+",74660341,74676820,0,3,"103,84,13","0,15737,16466","9789",143,832,209,298,2.71268186081632,2.25090232973314,-0.366840592453027,0.0335708683583083,0.137254346739278
"chr10",43326562,43326912,"peak_11274",1.21397586905453,"+",43326562,43326912,0,1,"350","0","9790",134,742,107,191,2.99931469903177,3.3263571132292,0.222656596346262,0.201232396734396,0.431078982803514
"chr8",97345795,97346295,"peak_11275",2.07358715469024,"+",97345795,97346295,0,1,"500","0","9791",490,2406,388,708,2.54223924699467,2.8095392256135,0.230145694182725,0.076275246188706,0.237568069079951
"chr2",64863729,64863954,"peak_11276",1.2896473860946,"-",64863729,64863954,0,1,"225","0","9792",80,684,54,135,3.12298890582162,2.69737326722853,-0.248606881339351,0.184048554742959,0.409050994579474
"chr2",64862704,64863579,"peak_11277",1.03339232705888,"-",64862704,64863579,0,1,"875","0","9792",265,3989,201,847,4.12215622690454,3.92905555975864,-0.158073892672559,0.250473868226724,0.488560005938013
"chr2",64861379,64861529,"peak_11278",4.3695309819686,"-",64861379,64861529,0,1,"150","0","9792",30,224,54,37,3.53527057167325,2.14370958107036,-0.938054899218008,0.007658964435028,0.0483771308259386
"chr11",46765383,46765658,"peak_11279",2.88963800918353,"-",46765383,46765658,0,1,"275","0","9793",315,1706,293,403,2.63293053118737,2.27324422055878,-0.305770401728225,0.0326252024385148,0.134937382847676
"chr16",71961641,71962416,"peak_11280",0.524751844017478,"+",71961641,71962416,0,1,"775","0","9798",495,5366,871,3059,3.60495540289236,3.53524771298932,-0.0639329466294708,0.478788979505777,0.695078659159816
"chr7",30008584,30008759,"peak_11281",0.478097265147966,"-",30008584,30008759,0,1,"175","0","9805",36,167,53,91,2.48096575954999,2.76580988839859,0.114642825438789,0.50501249043859,0.717923851926621
"chr7",29963493,29963593,"peak_11282",13.537233903222,"-",29963493,29963593,0,1,"100","0","9805",133,288,164,209,1.6051092798381,2.76822582366794,1.06468660231256,3.68589860294372e-06,8.41175348600613e-05
"chr3",49764352,49765027,"peak_11283",0.887446766891729,"-",49764352,49765027,0,1,"675","0","9807",164,1680,226,1065,3.31342157979947,3.49520000537336,0.14763005354367,0.29860099895862,0.540569954704162
"chr16",30785528,30785703,"peak_11284",0.607931583229794,"+",30785528,30785703,0,1,"175","0","9810",131,635,132,249,1.98722795630042,1.78717573113267,-0.13309661667246,0.424101578227631,0.656136742459651
"chr16",30785903,30786053,"peak_11285",2.38541727240688,"+",30785903,30786053,0,1,"150","0","9810",111,502,163,196,2.26460315725494,1.76561829946796,-0.363687187020389,0.0545248672944366,0.191389385850443
"chr16",30787128,30787428,"peak_11286",2.2957507850449,"+",30787128,30787428,0,1,"300","0","9810",14,308,3,184,3.38073888613581,5.17602126893004,0.356986427207052,0.0598475116780647,0.203662068853239
"chr18",46284596,46286588,"peak_11287",1.69281273470639,"+",46284596,46286588,0,2,"186,14","0,1978","9811",57,323,30,125,2.08770300408985,2.72376165672584,0.323525034657735,0.114936134924587,0.309323267971802
"chr18",46386007,46386157,"peak_11288",0.0866790858894854,"+",46386007,46386157,0,1,"150","0","9811",15,231,6,67,3.0760446712168,3.19422121696178,0.0187753049855754,0.881138811252234,0.941687910974004
"chr18",46389482,46389532,"peak_11289",0,"+",46389482,46389532,0,1,"50","0","9811",11,68,8,27,2.4727193936969,2.83647574573562,0.0517106573894036,0.665845647014224,NA
"chr5",141319354,141319629,"peak_11290",2.5040027861563,"+",141319354,141319629,0,1,"275","0","9812",41,213,64,170,2.63681047768281,3.38185075928674,0.446458072256816,0.0481327571961814,0.176286904612062
"chr12",110370631,110370706,"peak_11291",2.19727377006853,"-",110370631,110370706,0,1,"75","0","9815",17,60,29,42,2.55266841724285,3.70624184335852,0.350256034785059,0.0662328666140904,0.218049294838787
"chr12",110367931,110368181,"peak_11292",0.262317388418575,"-",110367931,110368181,0,1,"250","0","9815",36,224,73,116,2.99100632687653,2.83002407768585,-0.0688345944270514,0.686024232625249,0.833747601770032
"chr1",229770968,229771293,"peak_11293",0.441671909869547,"+",229770968,229771293,0,1,"325","0","9816",78,1315,33,254,4.09527042165509,4.30823550209977,0.108713172382194,0.535476984124786,0.73628085317158
"chr1",229771393,229771518,"peak_11294",0.61110269568604,"+",229771393,229771518,0,1,"125","0","9816",33,131,25,49,2.11383547747732,2.56206933378868,0.127210098289538,0.421955756953312,0.654696106502644
"chr1",229771793,229771843,"peak_11295",0,"+",229771793,229771843,0,1,"50","0","9816",21,174,10,35,2.86642130616927,2.83879995052401,-0.00528563769722571,0.968000727251878,NA
"chr1",229771893,229771993,"peak_11296",0.568393021736743,"+",229771893,229771993,0,1,"100","0","9816",24,171,17,36,2.75057160546754,2.27570712452551,-0.110431421476079,0.449953362934683,0.674367529654315
"chr1",229772143,229772368,"peak_11297",0.68195290403268,"+",229772143,229772368,0,1,"225","0","9816",37,316,33,75,3.25076768775778,2.8746579795498,-0.149792882037466,0.388242472606192,0.623320944766718
"chr1",229772518,229772868,"peak_11298",5.24704532535587,"+",229772518,229772868,0,1,"350","0","9816",39,465,54,85,3.82451476118214,2.60071347709239,-0.929028490903762,0.00338987072606763,0.0263318861363556
"chr1",229772893,229773218,"peak_11299",0.0827101075760806,"+",229772893,229773218,0,1,"325","0","9816",48,331,35,78,3.02612406537377,3.08428895516674,0.0228180863239844,0.888026207681124,0.944282142363246
"chr1",229773793,229779328,"peak_11300",3.77265663380964,"+",229773793,229779328,0,2,"201,49","0,5486","9816",39,424,33,59,3.5874021912722,2.49241507877571,-0.702660456087158,0.0133257747846461,0.0731673270858158
"chr1",229795027,229795202,"peak_11301",0.819479964393443,"+",229795027,229795202,0,1,"175","0","9816",22,149,30,28,3.54262158885211,2.9628103294542,-0.154701841145658,0.326597359984545,0.566646159802447
"chr19",10600522,10602395,"peak_11302",4.31991596402984,"-",10600522,10602395,0,2,"7,143","0,1730","9817",269,1325,121,497,1.6151473816059,2.17256358408298,0.465994970461105,0.00800435319156676,0.0500697837940559
"chr19",10597145,10597320,"peak_11303",6.64954958509986,"-",10597145,10597320,0,1,"175","0","9817",292,850,218,353,1.6762476184893,2.31367788042084,0.561438206442348,0.000967109723375793,0.00996061415731629
"chr3",150126787,150127362,"peak_11304",0.84237062228996,"+",150126787,150127362,0,1,"575","0","9819",299,2331,157,762,2.31359634674347,2.49196555763857,0.143447410070863,0.316972712472402,0.557726365199036
"chr3",150127612,150128337,"peak_11305",3.06708122382374,"+",150127612,150128337,0,1,"725","0","9819",321,4839,92,1387,2.91699035333517,3.33126146617851,0.347744470856172,0.0270445968314681,0.119320908803503
"chr3",150128762,150140877,"peak_11306",1.46591758973711,"+",150128762,150140877,0,2,"333,42","0,12073","9819",182,857,124,234,2.44878905505286,2.77926079301975,0.242201187688049,0.149268067633276,0.362005221126314
"chr3",150176273,150176523,"peak_11307",0.429226008409453,"+",150176273,150176523,0,1,"250","0","9819",74,353,101,98,2.89063649950146,2.65771711748226,-0.105082966102577,0.544464424804194,0.742660108244213
"chr6",43020059,43020359,"peak_11308",4.79402616541715,"-",43020059,43020359,0,1,"300","0","9820",100,581,133,538,2.35521153395704,3.05456003045923,0.570951494921648,0.00514112585393883,0.0360457714086005
"chr8",53569804,53569954,"peak_11309",2.55463307029303,"-",53569804,53569954,0,1,"150","0","9821",20,109,70,29,3.07047234142432,1.91436144869344,-0.473226527237997,0.0457886727404925,0.170207549014658
"chr8",53568904,53569029,"peak_11310",0.186756546315942,"-",53568904,53569029,0,1,"125","0","9821",20,91,74,59,2.64939262028757,2.80431896663649,0.0461145232272217,0.767906608663861,0.878578715215546
"chr15",32908005,32908105,"peak_11311",1.67240536621468,"+",32908005,32908105,0,1,"100","0","9824",123,407,71,118,1.85851328825923,2.34425423632633,0.303208201429644,0.117640603638766,0.313729834113058
"chr15",32928626,32929051,"peak_11312",11.5081771155274,"+",32928626,32929051,0,1,"425","0","9824",80,755,157,121,3.98519043863817,2.79403470121361,-1.07139627487061,1.83653656882747e-05,0.000343315564369251
"chr15",32929301,32929526,"peak_11313",2.76838647392654,"+",32929301,32929526,0,1,"225","0","9824",66,321,82,52,2.96946547704588,2.14972601970567,-0.500026723515926,0.0370476057687064,0.146768424323393
"chr20",48522853,48523028,"peak_11314",0.751312195564037,"-",48522853,48523028,0,1,"175","0","9825",24,261,32,158,2.65406627390357,2.20524655629132,-0.162473820078365,0.355813234919119,0.594062984888193
"chr20",48522403,48522453,"peak_11315",0,"-",48522403,48522453,0,1,"50","0","9825",18,130,14,66,2.14462136425862,2.31864116603024,0.03760368028007,0.786067144416621,NA
"chr20",48522278,48522328,"peak_11316",0.759177856356914,"-",48522278,48522328,0,1,"50","0","9825",30,128,33,83,1.90690060044785,2.36288992450465,0.157370773148541,0.352463781404383,0.590832930719919
"chr20",48521828,48522053,"peak_11317",0.724852639093194,"-",48521828,48522053,0,1,"225","0","9825",17,153,29,59,3.38234563856219,2.88529703165078,-0.146122642770913,0.367906594453218,0.605058843856126
"chr20",48521328,48521628,"peak_11318",0.158247821011881,"-",48521328,48521628,0,1,"300","0","9825",33,339,36,128,3.57199095388985,3.68366198193521,0.0393897152468593,0.79922321908348,0.896112755292722
"chr1",156908277,156909411,"peak_11319",0.374535046957753,"-",156908277,156909411,0,2,"28,72","0,1062","9826",40,220,92,167,2.53268715071165,2.32877895125693,-0.0951006598756843,0.585414479353242,0.771353965292636
"chr9",35752847,35753072,"peak_11320",0.471386514512106,"+",35752847,35753072,0,1,"225","0","9827",25,218,46,127,3.16203526599145,2.86552255192158,-0.110620598131708,0.511929841715318,0.721271080766342
"chr11",73019862,73019912,"peak_11321",1.46575107262763,"+",73019862,73019912,0,1,"50","0","9828",49,381,16,258,0.929817883165389,1.60719582124695,0.286763104250789,0.149519456488687,0.362047006493458
"chr11",73020187,73020462,"peak_11322",2.20703701986077,"+",73020187,73020462,0,1,"275","0","9828",147,1516,122,1422,2.18082718619428,2.55842992583147,0.297373990861408,0.0654736342746714,0.21657865657445
"chr11",73020537,73063933,"peak_11323",29.6676461861173,"+",73020537,73063933,0,3,"2338,78,59","0,37390,43337","9828",1645,26860,2111,22759,3.47879769278595,3.84670273781126,0.361170064316066,1.69205845588297e-11,1.1725965099269e-09
"chr11",73078637,73079312,"peak_11324",10.4693087628657,"+",73078637,73079312,0,1,"675","0","9828",387,7308,523,6111,3.90155613892103,4.34109013458842,0.41725833273923,4.17635400251892e-05,0.00070538144030283
"chr8",144732241,144733016,"peak_11325",0.223037926242772,"+",144732241,144733016,0,1,"775","0","9831",118,1224,202,711,3.57599304237476,3.64526630770554,0.0519134889092797,0.728703301168506,0.856759431579409
"chr8",144733191,144734066,"peak_11326",1.96393477769164,"+",144733191,144734066,0,1,"875","0","9831",64,646,156,318,3.69484484206944,3.19884053807809,-0.335056458807288,0.0860504628500033,0.25632839747336
"chr8",144734091,144734391,"peak_11327",0.609719024416507,"+",144734091,144734391,0,1,"300","0","9831",32,270,43,146,3.28628747140903,3.61719791661711,0.139397045545347,0.42277469773485,0.655324318784052
"chr15",43621698,43621923,"peak_11328",1.56177148349776,"-",43621698,43621923,0,1,"225","0","9836",39,246,21,88,2.65056654159856,3.38993564054909,0.294653626103509,0.133964727804104,0.338734894228673
"chr15",43620748,43621523,"peak_11329",2.23839489684293,"-",43620748,43621523,0,1,"775","0","9836",91,1089,82,450,3.76561547545814,4.23831139258546,0.342038560602021,0.0631266243509674,0.211921975589303
"chr2",145156432,145156607,"peak_11330",0.213795872581371,"-",145156432,145156607,0,1,"175","0","9839",15,218,148,501,4.38623126801466,4.24016961526165,-0.0544525125586819,0.740408974408897,0.862265538635215
"chr2",145146966,145147191,"peak_11331",6.71741354185581,"-",145146966,145147191,0,1,"225","0","9839",35,209,128,491,2.86596706545848,3.97110258590969,0.907846456867199,0.000905804121636262,0.0095029190686192
"chr11",77930010,77930135,"peak_11332",0.315338047021597,"-",77930010,77930135,0,1,"125","0","9846",27,157,23,44,2.55963165710688,2.29462187905563,-0.0725292974287654,0.633354429847412,0.803662657386815
"chr11",77929535,77929710,"peak_11333",1.79864302347129,"-",77929535,77929710,0,1,"175","0","9846",42,338,32,63,2.9454965808635,2.20050253841644,-0.339201167725407,0.10138488977994,0.287444827774686
"chr4",170912472,170913047,"peak_11334",1.66962518996586,"-",170912472,170913047,0,1,"575","0","9848",17,210,13,114,3.76555316233655,4.76113614054855,0.273162667794394,0.118021027891059,0.314334996789762
"chr10",97919736,97919861,"peak_11335",0,"+",97919736,97919861,0,1,"125","0","9849",8,48,14,17,3.33428876684042,3.4549742929718,0.0149799781235972,0.894598733886831,NA
"chr17",6482369,6482544,"peak_11336",4.67901402343198,"-",6482369,6482544,0,1,"175","0","9851",8,140,25,34,4.39587092755778,2.42990264275423,-1.3187518861581,0.00575059559949688,0.0390369994733866
"chr17",6481844,6482044,"peak_11337",0.545966156749493,"-",6481844,6482044,0,1,"200","0","9851",8,89,11,41,4.22912620190623,4.83560729603661,0.0882681869408592,0.463116633181847,0.684932557184493
"chr3",37033256,37034181,"peak_11338",1.02290614423704,"-",37033256,37034181,0,1,"925","0","9852",46,553,86,218,4.02785464967635,3.66613492733479,-0.210409331871887,0.254949125701784,0.492124025525989
